Phi_ext,I_s_original,I_s_trend,I_s_detrended,I_s_ls_fit
0.0028998,1.98e-06,1.7050893031466915e-06,2.7491069685330856e-07,2.172816499649828e-06
0.0029,1.92e-06,1.705748502994008e-06,2.1425149700599184e-07,2.1333751016071286e-06
0.0029002,1.86e-06,1.7064077028413261e-06,1.5359229715867384e-07,2.0862273763297866e-06
0.0029004,1.86e-06,1.7070669026886426e-06,1.529330973113574e-07,2.03220918371243e-06
0.0029006,1.68e-06,1.7077261025359607e-06,-2.7726102535960725e-08,1.9722765074416813e-06
0.0029008,1.68e-06,1.7083853023832772e-06,-2.8385302383277177e-08,1.9074887404731956e-06
0.002901,1.56e-06,1.7090445022305953e-06,-1.4904450223059523e-07,1.8389901625588628e-06
0.0029012,1.68e-06,1.7097037020779135e-06,-2.970370207791347e-08,1.767989933529599e-06
0.0029014,1.56e-06,1.71036290192523e-06,-1.5036290192522983e-07,1.6957409522813272e-06
0.0029016,1.44e-06,1.7110221017725464e-06,-2.710221017725464e-07,1.6235179509885953e-06
0.0029018,1.38e-06,1.7116813016198645e-06,-3.316813016198646e-07,1.552595207590435e-06
0.002902,1.32e-06,1.7123405014671827e-06,-3.923405014671826e-07,1.4842242662181113e-06
0.0029022,1.26e-06,1.7129997013144991e-06,-4.529997013144991e-07,1.419612055102499e-06
0.0029024,1.32e-06,1.7136589011618156e-06,-3.936589011618155e-07,1.359899784542919e-06
0.0029026,1.26e-06,1.7143181010091337e-06,-4.543181010091337e-07,1.3061429939255238e-06
0.0029028,1.14e-06,1.7149773008564519e-06,-5.749773008564518e-07,1.259293096552737e-06
0.002903,1.2e-06,1.7156365007037683e-06,-5.156365007037684e-07,1.2201807450879484e-06
0.0029032,1.14e-06,1.7162957005510848e-06,-5.762957005510847e-07,1.1895013083543464e-06
0.0029034,1.08e-06,1.716954900398403e-06,-6.369549003984029e-07,1.1678027134536082e-06
0.0029036,1.02e-06,1.717614100245721e-06,-6.976141002457211e-07,1.155475865766842e-06
0.0029038,1.08e-06,1.7182733000930375e-06,-6.382733000930375e-07,1.1527478143353844e-06
0.002904,1.08e-06,1.718932499940354e-06,-6.389324999403539e-07,1.1596777821185496e-06
0.0029042,1.14e-06,1.7195916997876721e-06,-5.79591699787672e-07,1.1761561305326765e-06
0.0029044,1.38e-06,1.7202508996349903e-06,-3.4025089963499034e-07,1.2019062763829965e-06
0.0029046,1.32e-06,1.7209100994823067e-06,-4.0091009948230664e-07,1.236489527664315e-06
0.0029048,1.44e-06,1.7215692993296232e-06,-2.815692993296232e-07,1.279312753685344e-06
0.002905,1.38e-06,1.7222284991769413e-06,-3.422284991769414e-07,1.3296387554107462e-06
0.0029052,1.56e-06,1.7228876990242595e-06,-1.6288769902425936e-07,1.3865991547050432e-06
0.0029054,1.74e-06,1.723546898871576e-06,1.6453101128424162e-08,1.4492095771289647e-06
0.0029056,1.98e-06,1.724206098718894e-06,2.5579390128110605e-07,1.5163868627891232e-06
0.0029058,1.86e-06,1.7248652985662105e-06,1.3513470143378947e-07,1.5869680044286452e-06
0.002906,1.98e-06,1.7255244984135287e-06,2.5447550158647145e-07,1.6597304815077284e-06
0.0029062,2.1e-06,1.726183698260845e-06,3.738163017391547e-07,1.7334136348520987e-06
0.0029064,2.1e-06,1.7268428981081632e-06,3.7315710189183655e-07,1.8067407081137557e-06
0.0029066,2.16e-06,1.7275020979554797e-06,4.3249790204452037e-07,1.8784411706758969e-06
0.0029068,2.22e-06,1.7281612978027978e-06,4.918387021972021e-07,1.947272931706713e-06
0.002907,2.22e-06,1.7288204976501143e-06,4.911795023498856e-07,2.0120440569765825e-06
0.0029072,2.28e-06,1.7294796974974324e-06,5.505203025025677e-07,2.071633608699011e-06
0.0029074,2.34e-06,1.730138897344749e-06,6.098611026552511e-07,2.1250112441342404e-06
0.0029076,2.34e-06,1.730798097192067e-06,6.09201902807933e-07,2.1712552301466988e-06
0.0029078,2.34e-06,1.7314572970393835e-06,6.085427029606165e-07,2.209568558887289e-06
0.002908,2.28e-06,1.7321164968867016e-06,5.478835031132986e-07,2.239292882693494e-06
0.0029082,2.28e-06,1.732775696734018e-06,5.472243032659821e-07,2.259920024735548e-06
0.0029084,2.22e-06,1.7334348965813345e-06,4.865651034186654e-07,2.2711008639964873e-06
0.0029086,2.16e-06,1.7340940964286527e-06,4.259059035713474e-07,2.272651439331536e-06
0.0029088,2.1e-06,1.7347532962759708e-06,3.6524670372402896e-07,2.264556165865659e-06
0.002909,2.1e-06,1.735412496123289e-06,3.645875038767108e-07,2.2469681074775537e-06
0.0029092,1.92e-06,1.7360716959706037e-06,1.839283040293961e-07,2.220206300608295e-06
0.0029094,1.98e-06,1.7367308958179219e-06,2.432691041820782e-07,2.184750176229043e-06
0.0029096,1.98e-06,1.73739009566524e-06,2.4260990433476007e-07,2.141231177408465e-06
0.0029098,1.92e-06,1.7380492955125582e-06,1.8195070448744165e-07,2.090421719126734e-06
0.00291,1.86e-06,1.7387084953598746e-06,1.2129150464012535e-07,2.033221683304162e-06
0.0029102,1.8e-06,1.739367695207191e-06,6.063230479280884e-08,1.970642685223443e-06
0.0029104,1.68e-06,1.7400268950545092e-06,-6.002689505450922e-08,1.903790386333104e-06
0.0029106,1.62e-06,1.7406860949018274e-06,-1.2068609490182743e-07,1.8338451628114369e-06
0.0029108,1.56e-06,1.7413452947491438e-06,-1.8134529474914373e-07,1.7620414677344271e-06
0.002911,1.56e-06,1.7420044945964603e-06,-1.8200449459646018e-07,1.6896462478829226e-06
0.0029112,1.44e-06,1.7426636944437784e-06,-3.0266369444377845e-07,1.617936792270424e-06
0.0029114,1.38e-06,1.7433228942910966e-06,-3.6332289429109665e-07,1.5481783999642913e-06
0.0029116,1.44e-06,1.743982094138413e-06,-3.0398209413841304e-07,1.481602257485706e-06
0.0029118,1.32e-06,1.7446412939857295e-06,-4.246412939857294e-07,1.419383912680167e-06
0.002912,1.32e-06,1.7453004938330476e-06,-4.2530049383304755e-07,1.3626227213113676e-06
0.0029122,1.2e-06,1.7459596936803658e-06,-5.459596936803658e-07,1.3123226258469261e-06
0.0029124,1.26e-06,1.7466188935276822e-06,-4.866188935276822e-07,1.2693746024779289e-06
0.0029126,1.08e-06,1.7472780933749987e-06,-6.672780933749986e-07,1.2345410832159759e-06
0.0029128,1.14e-06,1.7479372932223168e-06,-6.079372932223167e-07,1.208442625451894e-06
0.002913,1.08e-06,1.7485964930696333e-06,-6.685964930696332e-07,1.191547062101784e-06
0.0029132,1.2e-06,1.7492556929169514e-06,-5.492556929169515e-07,1.1841613219822664e-06
0.0029134,1.08e-06,1.7499148927642696e-06,-6.699148927642695e-07,1.1864260634321674e-06
0.0029136,1.08e-06,1.750574092611586e-06,-6.70574092611586e-07,1.1983132150384305e-06
0.0029138,1.5e-06,1.7512332924589025e-06,-2.512332924589024e-07,1.2196264664451559e-06
0.002914,1.38e-06,1.7518924923062206e-06,-3.718924923062207e-07,1.2500047006412745e-06
0.0029142,1.32e-06,1.7525516921535388e-06,-4.325516921535387e-07,1.2889283077752782e-06
0.0029144,1.56e-06,1.7532108920008552e-06,-1.932108920008551e-07,1.3357282700445641e-06
0.0029146,1.14e-06,1.7538700918481717e-06,-6.138700918481716e-07,1.389597858861464e-06
0.0029148,1.44e-06,1.7545292916954898e-06,-3.145292916954898e-07,1.4496067397330274e-06
0.002915,1.62e-06,1.755188491542808e-06,-1.35188491542808e-07,1.5147172383276679e-06
0.0029152,1.74e-06,1.7558476913901244e-06,-1.5847691390124332e-08,1.5838024832581417e-06
0.0029154,1.56e-06,1.7565068912374409e-06,-1.9650689123744075e-07,1.6556661083574076e-06
0.0029156,1.62e-06,1.757166091084759e-06,-1.3716609108475905e-07,1.7290631700318278e-06
0.0029158,1.8e-06,1.7578252909320771e-06,4.2174709067922773e-08,1.8027219139895783e-06
0.002916,2.04e-06,1.7584844907793953e-06,2.8151550922060466e-07,1.8753660106582242e-06
0.0029162,2.04e-06,1.75914369062671e-06,2.808563093732899e-07,1.9457368706430733e-06
0.0029164,2.04e-06,1.7598028904740282e-06,2.8019710952597176e-07,2.0126156499623873e-06
0.0029166,2.22e-06,1.7604620903213463e-06,4.595379096786536e-07,2.0748445604826587e-06
0.0029168,2.34e-06,1.7611212901686645e-06,5.788787098313356e-07,2.1313471126997e-06
0.002917,2.4e-06,1.7617804900159792e-06,6.382195099840206e-07,2.181146937205223e-06
0.0029172,2.34e-06,1.7624396898632974e-06,5.775603101367027e-07,2.223384855575433e-06
0.0029174,2.34e-06,1.7630988897106155e-06,5.769011102893845e-07,2.2573339023441884e-06
0.0029176,2.34e-06,1.763758089557932e-06,5.762419104420681e-07,2.2824120353022354e-06
0.0029178,2.34e-06,1.7644172894052501e-06,5.755827105947499e-07,2.298192311963458e-06
0.002918,2.34e-06,1.7650764892525666e-06,5.749235107474335e-07,2.304410354275725e-06
0.0029182,2.4e-06,1.7657356890998847e-06,6.342643109001152e-07,2.300968971016493e-06
0.0029184,2.4e-06,1.7663948889472012e-06,6.336051110527987e-07,2.2879398570890047e-06
0.0029186,2.34e-06,1.7670540887945193e-06,5.729459112054807e-07,2.2655623400137293e-06
0.0029188,2.28e-06,1.7677132886418358e-06,5.122867113581644e-07,2.2342391954976455e-06
0.002919,2.16e-06,1.768372488489154e-06,3.9162751151084614e-07,2.1945296052781805e-06
0.0029192,2.22e-06,1.7690316883364704e-06,4.5096831166352954e-07,2.147139380340579e-06
0.0029194,2.1e-06,1.7696908881837885e-06,3.3030911181621127e-07,2.0929086204933398e-06
0.0029196,2.04e-06,1.770350088031105e-06,2.6964991196889497e-07,2.0327970259428882e-06
0.0029198,2.04e-06,1.7710092878784231e-06,2.6899071212157683e-07,1.9678671178787754e-06
0.00292,1.86e-06,1.7716684877257396e-06,8.83315122742604e-08,1.8992656612364438e-06
0.0029202,1.8e-06,1.7723276875730577e-06,2.7672312426942197e-08,1.8282036146084696e-06
0.0029204,1.74e-06,1.7729868874203759e-06,-3.29868874203758e-08,1.7559349577069295e-06
0.0029206,1.86e-06,1.7736460872676923e-06,8.635391273230766e-08,1.6837347667169835e-06
0.0029208,1.68e-06,1.7743052871150088e-06,-9.430528711500876e-08,1.6128769207605974e-06
0.002921,1.62e-06,1.774964486962327e-06,-1.5496448696232697e-07,1.54461182929724e-06
0.0029212,1.56e-06,1.775623686809645e-06,-2.1562368680964496e-07,1.4801445698699395e-06
0.0029214,1.5e-06,1.7762828866569615e-06,-2.762828866569615e-07,1.4206138184380185e-06
0.0029216,1.44e-06,1.776942086504278e-06,-3.36942086504278e-07,1.3670719406745631e-06
0.0029218,1.38e-06,1.7776012863515961e-06,-3.976012863515962e-07,1.3204665923481757e-06
0.002922,1.44e-06,1.7782604861989143e-06,-3.382604861989143e-07,1.2816241504018403e-06
0.0029222,1.32e-06,1.7789196860462307e-06,-4.5891968604623064e-07,1.251235264537298e-06
0.0029224,1.38e-06,1.7795788858935472e-06,-3.9957888589354725e-07,1.2298427818515016e-06
0.0029226,1.2e-06,1.7802380857408653e-06,-5.802380857408654e-07,1.2178322556276186e-06
0.0029228,1.2e-06,1.7808972855881835e-06,-5.808972855881835e-07,1.2154252043212783e-06
0.002923,1.2e-06,1.7815564854355e-06,-5.815564854355e-07,1.2226752385017378e-06
0.0029232,1.08e-06,1.7822156852828164e-06,-7.022156852828163e-07,1.2394671235195963e-06
0.0029234,1.08e-06,1.7828748851301345e-06,-7.028748851301345e-07,1.2655187942824963e-06
0.0029236,1.02e-06,1.7835340849774526e-06,-7.635340849774527e-07,1.300386286900774e-06
0.0029238,1.08e-06,1.784193284824769e-06,-7.041932848247691e-07,1.3434715009860203e-06
0.002924,1.2e-06,1.7848524846720856e-06,-5.848524846720856e-07,1.394032656883688e-06
0.0029242,1.14e-06,1.7855116845194037e-06,-6.455116845194036e-07,1.451197265004898e-06
0.0029244,1.5e-06,1.7861708843667218e-06,-2.861708843667218e-07,1.5139773805006593e-06
0.0029246,1.56e-06,1.7868300842140383e-06,-2.268300842140382e-07,1.581286876572168e-06
0.0029248,1.62e-06,1.7874892840613547e-06,-1.674892840613548e-07,1.6519604343645251e-06
0.002925,1.86e-06,1.788148483908673e-06,7.185151609132708e-08,1.724773917533994e-06
0.0029252,1.68e-06,1.788807683755991e-06,-1.0880768375599103e-07,1.7984657751119452e-06
0.0029254,1.92e-06,1.7894668836033075e-06,1.3053311639669234e-07,1.871759098564892e-06
0.0029256,2.04e-06,1.7901260834506256e-06,2.498739165493743e-07,1.9433839473602573e-06
0.0029258,2.16e-06,1.790785283297942e-06,3.69214716702058e-07,2.0120995527030647e-06
0.002926,2.28e-06,1.7914444831452602e-06,4.8855551685474e-07,2.0767160112317835e-06
0.0029262,2.22e-06,1.7921036829925767e-06,4.2789631700742323e-07,2.1361150893851744e-06
0.0029264,2.28e-06,1.7927628828398948e-06,4.872371171601054e-07,2.189269774657635e-06
0.0029266,2.4e-06,1.7934220826872113e-06,6.065779173127886e-07,2.235262232002519e-06
0.0029268,2.34e-06,1.7940812825345277e-06,5.459187174654723e-07,2.2732998513033664e-06
0.002927,2.46e-06,1.7947404823818459e-06,6.652595176181543e-07,2.3027291054361305e-06
0.0029272,2.4e-06,1.795399682229164e-06,6.046003177708359e-07,2.3230469765870326e-06
0.0029274,2.4e-06,1.7960588820764805e-06,6.039411179235194e-07,2.333909751054222e-06
0.0029276,2.4e-06,1.796718081923797e-06,6.03281918076203e-07,2.3351390287637713e-06
0.0029278,2.34e-06,1.797377281771115e-06,5.42622718228885e-07,2.326724842430924e-06
0.002928,2.22e-06,1.7980364816184332e-06,4.219635183815667e-07,2.3088258318292326e-06
0.0029282,2.28e-06,1.7986956814657514e-06,4.813043185342488e-07,2.281766470119403e-06
0.0029284,2.22e-06,1.7993548813130661e-06,4.206451186869338e-07,2.2460313907365006e-06
0.0029286,2.16e-06,1.8000140811603843e-06,3.599859188396158e-07,2.202256914022187e-06
0.0029288,1.98e-06,1.8006732810077024e-06,1.7932671899229768e-07,2.151219921751526e-06
0.002929,2.04e-06,1.8013324808550206e-06,2.386675191449794e-07,2.09382427407305e-06
0.0029292,1.92e-06,1.8019916807023353e-06,1.180083192976645e-07,2.031085006342056e-06
0.0029294,1.92e-06,1.8026508805496535e-06,1.1734911945034636e-07,1.9641105821937656e-06
0.0029296,1.98e-06,1.8033100803969716e-06,1.7668991960302848e-07,1.8940835130391645e-06
0.0029298,1.74e-06,1.8039692802442898e-06,-6.39692802442897e-08,1.822239682981059e-06
0.00293,1.74e-06,1.8046284800916062e-06,-6.462848009160615e-08,1.7498467404758793e-06
0.0029302,1.68e-06,1.8052876799389227e-06,-1.2528767993892266e-07,1.6781819347516604e-06
0.0029304,1.56e-06,1.8059468797862408e-06,-2.459468797862407e-07,1.608509784205701e-06
0.0029306,1.56e-06,1.8066060796335573e-06,-2.4660607963355717e-07,1.5420599675017139e-06
0.0029308,1.56e-06,1.8072652794808754e-06,-2.472652794808753e-07,1.4800058237957356e-06
0.002931,1.5e-06,1.8079244793281919e-06,-3.079244793281918e-07,1.4234438379409972e-06
0.0029312,1.44e-06,1.80858367917551e-06,-3.6858367917551003e-07,1.373374469493397e-06
0.0029314,1.38e-06,1.8092428790228265e-06,-4.2924287902282654e-07,1.3306846605930659e-06
0.0029316,1.26e-06,1.8099020788701446e-06,-5.499020788701446e-07,1.2961323286006505e-06
0.0029318,1.26e-06,1.810561278717461e-06,-5.50561278717461e-07,1.2703331146126153e-06
0.002932,1.26e-06,1.8112204785647792e-06,-5.512204785647792e-07,1.253749619545576e-06
0.0029322,1.2e-06,1.8118796784120957e-06,-6.118796784120957e-07,1.2466833159864133e-06
0.0029324,1.14e-06,1.8125388782594138e-06,-6.725388782594137e-07,1.249269277225021e-06
0.0029326,1.08e-06,1.813198078106732e-06,-7.331980781067319e-07,1.2614738156175468e-06
0.0029328,1.08e-06,1.8138572779540484e-06,-7.338572779540484e-07,1.2830950715853604e-06
0.002933,1.08e-06,1.8145164778013649e-06,-7.345164778013648e-07,1.3137665429558862e-06
0.0029332,1.2e-06,1.815175677648683e-06,-6.15175677648683e-07,1.3529634928864536e-06
0.0029334,1.2e-06,1.8158348774960011e-06,-6.158348774960012e-07,1.4000121244310585e-06
0.0029336,1.38e-06,1.8164940773433176e-06,-4.364940773433177e-07,1.4541013612433305e-06
0.0029338,1.5e-06,1.817153277190634e-06,-3.17153277190634e-07,1.5142970285066209e-06
0.002934,1.56e-06,1.8178124770379522e-06,-2.578124770379521e-07,1.579558186090663e-06
0.0029342,1.62e-06,1.8184716768852703e-06,-1.984716768852704e-07,1.648755328459367e-06
0.0029344,1.92e-06,1.8191308767325868e-06,1.0086912326741304e-07,1.720690133036323e-06
0.0029346,1.98e-06,1.8197900765799032e-06,1.6020992342009686e-07,1.7941164117368342e-06
0.0029348,2.1e-06,1.8204492764272214e-06,2.795507235727784e-07,1.8677618994126953e-06
0.002935,2.16e-06,1.8211084762745395e-06,3.3889152372546054e-07,1.9403504982732527e-06
0.0029352,2.16e-06,1.821767676121856e-06,3.382323238781441e-07,2.0106245892516937e-06
0.0029354,2.1e-06,1.8224268759691724e-06,2.7757312403082736e-07,2.0773670202899995e-06
0.0029356,2.22e-06,1.8230860758164906e-06,3.9691392418350934e-07,2.1394223871638147e-06
0.0029358,2.28e-06,1.8237452756638087e-06,4.5625472433619146e-07,2.1957172346209743e-06
0.002936,2.4e-06,1.8244044755111252e-06,5.755955244888747e-07,2.2452788247911764e-06
0.0029362,2.46e-06,1.8250636753584416e-06,6.349363246415585e-07,2.2872521445514288e-06
0.0029364,2.46e-06,1.8257228752057598e-06,6.342771247942404e-07,2.3209148546977586e-06
0.0029366,2.46e-06,1.826382075053078e-06,6.336179249469222e-07,2.3456899193499815e-06
0.0029368,2.46e-06,1.8270412749003944e-06,6.329587250996058e-07,2.3611556948977177e-06
0.002937,2.46e-06,1.8277004747477125e-06,6.322995252522876e-07,2.3670533020438373e-06
0.0029372,2.46e-06,1.828359674595029e-06,6.316403254049712e-07,2.36329115208051e-06
0.0029374,2.46e-06,1.8290188744423471e-06,6.30981125557653e-07,2.349946548222592e-06
0.0029376,2.34e-06,1.8296780742896636e-06,5.103219257103365e-07,2.3272643340343266e-06
0.0029378,2.34e-06,1.8303372741369817e-06,5.096627258630183e-07,2.2956526125762682e-06
0.002938,2.22e-06,1.8309964739842982e-06,3.8900352601570175e-07,2.255675611084944e-06
0.0029382,2.28e-06,1.8316556738316163e-06,4.483443261683839e-07,2.208043815990265e-06
0.0029384,2.28e-06,1.8323148736789328e-06,4.476851263210674e-07,2.153601550708363e-06
0.0029386,2.04e-06,1.832974073526251e-06,2.0702592647374903e-07,2.0933122134587684e-06
0.0029388,1.98e-06,1.8336332733735674e-06,1.4636672662643273e-07,2.0282414330731093e-06
0.002939,1.98e-06,1.8342924732208855e-06,1.457075267791146e-07,1.959538437523378e-06
0.0029392,1.8e-06,1.834951673068202e-06,-3.4951673068202047e-08,1.8884159606929177e-06
0.0029394,1.86e-06,1.8356108729155201e-06,2.4389127084479868e-08,1.8161290388832611e-06
0.0029396,1.74e-06,1.8362700727628366e-06,-9.62700727628365e-08,1.743953067616823e-06
0.0029398,1.62e-06,1.836929272610153e-06,-2.1692927261015307e-07,1.673161502548349e-06
0.00294,1.56e-06,1.8375884724574712e-06,-2.7758847245747106e-07,1.6050035942929226e-06
0.0029402,1.62e-06,1.8382476723047893e-06,-2.1824767230478936e-07,1.540682546393162e-06
0.0029404,1.44e-06,1.8389068721521075e-06,-3.989068721521075e-07,1.4813344784206696e-06
0.0029406,1.44e-06,1.8395660719994222e-06,-3.9956607199942223e-07,1.4280085620044546e-06
0.0029408,1.44e-06,1.8402252718467404e-06,-4.002252718467404e-07,1.3816486770284818e-06
0.002941,1.38e-06,1.8408844716940585e-06,-4.608844716940586e-07,1.3430769087358984e-06
0.0029412,1.32e-06,1.8415436715413766e-06,-5.215436715413766e-07,1.3129791743526592e-06
0.0029414,1.26e-06,1.8422028713886914e-06,-5.822028713886914e-07,1.2918932304504907e-06
0.0029416,1.2e-06,1.8428620712360096e-06,-6.428620712360096e-07,1.2801992707795373e-06
0.0029418,1.2e-06,1.8435212710833277e-06,-6.435212710833278e-07,1.27811327891324e-06
0.002942,1.2e-06,1.8441804709306458e-06,-6.441804709306459e-07,1.2856832519938557e-06
0.0029422,1.08e-06,1.8448396707779623e-06,-7.648396707779623e-07,1.302788361539727e-06
0.0029424,1.08e-06,1.8454988706252787e-06,-7.654988706252787e-07,1.3291410660132571e-06
0.0029426,1.08e-06,1.8461580704725969e-06,-7.661580704725969e-07,1.364292138229819e-06
0.0029428,1.26e-06,1.846817270319915e-06,-5.86817270319915e-07,1.4076385196737723e-06
0.002943,1.44e-06,1.8474764701672315e-06,-4.074764701672315e-07,1.4584338644206362e-06
0.0029432,1.5e-06,1.848135670014548e-06,-3.481356700145479e-07,1.5158015883059087e-06
0.0029434,1.44e-06,1.848794869861866e-06,-4.087948698618661e-07,1.57875019518916e-06
0.0029436,1.38e-06,1.8494540697091842e-06,-4.694540697091843e-07,1.6461906123478358e-06
0.0029438,1.26e-06,1.8501132695565007e-06,-5.901132695565007e-07,1.7169552319152906e-06
0.002944,1.26e-06,1.8507724694038171e-06,-5.907724694038171e-07,1.789818325394299e-06
0.0029442,1.26e-06,1.8514316692511353e-06,-5.914316692511353e-07,1.8635174744333646e-06
0.0029444,1.44e-06,1.8520908690984517e-06,-4.1209086909845176e-07,1.936775643022452e-06
0.0029446,1.68e-06,1.8527500689457699e-06,-1.7275006894576987e-07,2.008323505255693e-06
0.0029448,1.68e-06,1.853409268793088e-06,-1.7340926879308802e-07,2.0769216384006113e-06
0.002945,1.86e-06,1.8540684686404045e-06,5.931531359595499e-09,2.1413821929805865e-06
0.0029452,1.8e-06,1.854727668487721e-06,-5.4727668487721014e-08,2.2005896612708403e-06
0.0029454,2.04e-06,1.855386868335039e-06,1.8461313166496087e-07,2.2535203808872064e-06
0.0029456,2.1e-06,1.8560460681823572e-06,2.439539318176426e-07,2.29926043261556e-06
0.0029458,2.16e-06,1.8567052680296737e-06,3.032947319703264e-07,2.3370216194184034e-06
0.002946,2.34e-06,1.8573644678769901e-06,4.826355321230099e-07,2.366155247338475e-06
0.0029462,2.34e-06,1.8580236677243083e-06,4.819763322756918e-07,2.386163467313152e-06
0.0029464,2.4e-06,1.8586828675716264e-06,5.413171324283735e-07,2.3967079796052615e-06
0.0029466,2.34e-06,1.8593420674189429e-06,4.806579325810572e-07,2.397615948661377e-06
0.0029468,2.4e-06,1.8600012672662593e-06,5.399987327337406e-07,2.3888830249802047e-06
0.002947,2.46e-06,1.8606604671135775e-06,5.993395328864227e-07,2.370673421164771e-06
0.0029472,2.46e-06,1.8613196669608956e-06,5.986803330391045e-07,2.3433170408106085e-06
0.0029474,2.46e-06,1.861978866808212e-06,5.980211331917881e-07,2.3073037104493167e-06
0.0029476,2.46e-06,1.8626380666555285e-06,5.973619333444716e-07,2.263274615383787e-06
0.0029478,2.4e-06,1.8632972665028467e-06,5.367027334971532e-07,2.212011089155676e-06
0.002948,2.34e-06,1.8639564663501648e-06,4.7604353364983523e-07,2.154420952650427e-06
0.0029482,2.28e-06,1.864615666197483e-06,4.1538433380251724e-07,2.091522641687983e-06
0.0029484,2.28e-06,1.8652748660447977e-06,4.147251339552025e-07,2.0244274006059283e-06
0.0029486,2.16e-06,1.8659340658921159e-06,2.940659341078842e-07,1.954319853209281e-06
0.0029488,2.16e-06,1.866593265739434e-06,2.9340673426056606e-07,1.8824372906732706e-06
0.002949,2.16e-06,1.8672524655867505e-06,2.927475344132496e-07,1.8100480386798524e-06
0.0029492,2.04e-06,1.8679116654340686e-06,1.7208833456593135e-07,1.738429281907935e-06
0.0029494,1.98e-06,1.868570865281385e-06,1.1142913471861504e-07,1.66884473363946e-06
0.0029496,1.98e-06,1.8692300651287032e-06,1.107699348712969e-07,1.602522540900435e-06
0.0029498,1.92e-06,1.8698892649760197e-06,5.0110735023980174e-08,1.5406338114384626e-06
0.00295,1.74e-06,1.8705484648233378e-06,-1.3054846482333773e-07,1.4842721380128938e-06
